region_type,location_name,cbsa_code,year_month,delinq_stats_30_89
State,Nebraska,31',2020-09,0.01
State,Nevada,32',2020-09,0.01
State,New Hampshire,33',2020-09,0.01
State,New Jersey,34',2020-09,0.01
State,New Mexico,35',2020-09,0.01
State,New York,36',2020-09,0.01
State,North Carolina,37',2020-09,0.01
State,North Dakota,38',2020-09,0.01
State,Ohio,39',2020-09,0.01
State,Oklahoma,40',2020-09,0.01
State,Oregon,41',2020-09,0.00
State,Pennsylvania,42',2020-09,0.01
State,Rhode Island,44',2020-09,0.01
State,South Carolina,45',2020-09,0.01
State,South Dakota,46',2020-09,0.01
State,Tennessee,47',2020-09,0.01
State,Texas,48',2020-09,0.01
State,Utah,49',2020-09,0.01
State,Vermont,50',2020-09,0.01
State,Virginia,51',2020-09,0.01
State,Washington,53',2020-09,0.00
State,West Virginia,54',2020-09,0.02
State,Wisconsin,55',2020-09,0.01
State,Wyoming,56',2020-09,0.01
National,United States,-----,2020-10,0.01
State,Alabama,01',2020-10,0.01
State,Alaska,02',2020-10,0.01
State,Arizona,04',2020-10,0.01
State,Arkansas,05',2020-10,0.01
State,California,06',2020-10,0.01
State,Colorado,08',2020-10,0.01
State,Connecticut,09',2020-10,0.01
State,Delaware,10',2020-10,0.01
State,District of Columbia,11',2020-10,0.01
State,Florida,12',2020-10,0.01
State,Georgia,13',2020-10,0.01
State,Hawaii,15',2020-10,0.00
State,Idaho,16',2020-10,0.01
State,Illinois,17',2020-10,0.01
State,Indiana,18',2020-10,0.01
State,Iowa,19',2020-10,0.01
State,Kansas,20',2020-10,0.01
State,Kentucky,21',2020-10,0.01
State,Louisiana,22',2020-10,0.02
State,Maine,23',2020-10,0.01
State,Maryland,24',2020-10,0.01
State,Massachusetts,25',2020-10,0.01
State,Michigan,26',2020-10,0.01
State,Minnesota,27',2020-10,0.01
State,Mississippi,28',2020-10,0.02
State,Missouri,29',2020-10,0.01
State,Montana,30',2020-10,0.01
State,Nebraska,31',2020-10,0.01
State,Nevada,32',2020-10,0.01
State,New Hampshire,33',2020-10,0.01
State,New Jersey,34',2020-10,0.01
State,New Mexico,35',2020-10,0.01
State,New York,36',2020-10,0.01
State,North Carolina,37',2020-10,0.01
State,North Dakota,38',2020-10,0.01
State,Ohio,39',2020-10,0.01
State,Oklahoma,40',2020-10,0.01
State,Oregon,41',2020-10,0.00
State,Pennsylvania,42',2020-10,0.01
State,Rhode Island,44',2020-10,0.01
State,South Carolina,45',2020-10,0.01
State,South Dakota,46',2020-10,0.01
State,Tennessee,47',2020-10,0.01
State,Texas,48',2020-10,0.01
State,Utah,49',2020-10,0.01
State,Vermont,50',2020-10,0.01
State,Virginia,51',2020-10,0.01
State,Washington,53',2020-10,0.01
State,West Virginia,54',2020-10,0.02
State,Wisconsin,55',2020-10,0.01
State,Wyoming,56',2020-10,0.01
National,United States,-----,2020-11,0.01
State,Alabama,01',2020-11,0.01
State,Alaska,02',2020-11,0.01
State,Arizona,04',2020-11,0.01
State,Arkansas,05',2020-11,0.01
State,California,06',2020-11,0.00
State,Colorado,08',2020-11,0.01
State,Connecticut,09',2020-11,0.01
State,Delaware,10',2020-11,0.01
State,District of Columbia,11',2020-11,0.01
State,Florida,12',2020-11,0.01
State,Georgia,13',2020-11,0.01
State,Hawaii,15',2020-11,0.00
State,Idaho,16',2020-11,0.01
State,Illinois,17',2020-11,0.01
State,Indiana,18',2020-11,0.01
State,Iowa,19',2020-11,0.01
State,Kansas,20',2020-11,0.01
State,Kentucky,21',2020-11,0.01
State,Louisiana,22',2020-11,0.02
State,Maine,23',2020-11,0.01
State,Maryland,24',2020-11,0.01
State,Massachusetts,25',2020-11,0.01
State,Michigan,26',2020-11,0.01
State,Minnesota,27',2020-11,0.01
State,Mississippi,28',2020-11,0.02
State,Missouri,29',2020-11,0.01
State,Montana,30',2020-11,0.01
State,Nebraska,31',2020-11,0.01
State,Nevada,32',2020-11,0.01
State,New Hampshire,33',2020-11,0.01
State,New Jersey,34',2020-11,0.01
State,New Mexico,35',2020-11,0.01
State,New York,36',2020-11,0.01
State,North Carolina,37',2020-11,0.01
State,North Dakota,38',2020-11,0.01
State,Ohio,39',2020-11,0.01
State,Oklahoma,40',2020-11,0.01
State,Oregon,41',2020-11,0.00
State,Pennsylvania,42',2020-11,0.01
State,Rhode Island,44',2020-11,0.01
State,South Carolina,45',2020-11,0.01
State,South Dakota,46',2020-11,0.01
State,Tennessee,47',2020-11,0.01
State,Texas,48',2020-11,0.01
State,Utah,49',2020-11,0.01
State,Vermont,50',2020-11,0.01
State,Virginia,51',2020-11,0.01
State,Washington,53',2020-11,0.00
State,West Virginia,54',2020-11,0.02
State,Wisconsin,55',2020-11,0.01
State,Wyoming,56',2020-11,0.01
National,United States,-----,2020-12,0.01
State,Alabama,01',2020-12,0.02
State,Alaska,02',2020-12,0.01
State,Arizona,04',2020-12,0.01
State,Arkansas,05',2020-12,0.02
State,California,06',2020-12,0.01
State,Colorado,08',2020-12,0.01
State,Connecticut,09',2020-12,0.01
State,Delaware,10',2020-12,0.01
State,District of Columbia,11',2020-12,0.01
State,Florida,12',2020-12,0.01
State,Georgia,13',2020-12,0.01
State,Hawaii,15',2020-12,0.01
State,Idaho,16',2020-12,0.01
State,Illinois,17',2020-12,0.01
State,Indiana,18',2020-12,0.01
State,Iowa,19',2020-12,0.01
State,Kansas,20',2020-12,0.01
State,Kentucky,21',2020-12,0.01
State,Louisiana,22',2020-12,0.02
State,Maine,23',2020-12,0.01
State,Maryland,24',2020-12,0.01
State,Massachusetts,25',2020-12,0.01
State,Michigan,26',2020-12,0.01
State,Minnesota,27',2020-12,0.01
State,Mississippi,28',2020-12,0.02
State,Missouri,29',2020-12,0.01
State,Montana,30',2020-12,0.01
State,Nebraska,31',2020-12,0.01
State,Nevada,32',2020-12,0.01
State,New Hampshire,33',2020-12,0.01
State,New Jersey,34',2020-12,0.01
State,New Mexico,35',2020-12,0.01
State,New York,36',2020-12,0.01
State,North Carolina,37',2020-12,0.01
State,North Dakota,38',2020-12,0.01
State,Ohio,39',2020-12,0.01
State,Oklahoma,40',2020-12,0.01
State,Oregon,41',2020-12,0.00
State,Pennsylvania,42',2020-12,0.01
State,Rhode Island,44',2020-12,0.01
State,South Carolina,45',2020-12,0.01
State,South Dakota,46',2020-12,0.01
State,Tennessee,47',2020-12,0.01
State,Texas,48',2020-12,0.01
State,Utah,49',2020-12,0.01
State,Vermont,50',2020-12,0.01
State,Virginia,51',2020-12,0.01
State,Washington,53',2020-12,0.01
State,West Virginia,54',2020-12,0.02
State,Wisconsin,55',2020-12,0.01
State,Wyoming,56',2020-12,0.01
National,United States,-----,2021-01,0.01
State,Alabama,01',2021-01,0.02
State,Alaska,02',2021-01,0.01
State,Arizona,04',2021-01,0.01
State,Arkansas,05',2021-01,0.02
State,California,06',2021-01,0.01
State,Colorado,08',2021-01,0.01
State,Connecticut,09',2021-01,0.01
State,Delaware,10',2021-01,0.01
State,District of Columbia,11',2021-01,0.01
State,Florida,12',2021-01,0.01
State,Georgia,13',2021-01,0.01
State,Hawaii,15',2021-01,0.01
State,Idaho,16',2021-01,0.01
State,Illinois,17',2021-01,0.01
State,Indiana,18',2021-01,0.01
State,Iowa,19',2021-01,0.01
State,Kansas,20',2021-01,0.01
State,Kentucky,21',2021-01,0.01
State,Louisiana,22',2021-01,0.02
State,Maine,23',2021-01,0.01
State,Maryland,24',2021-01,0.01
State,Massachusetts,25',2021-01,0.01
State,Michigan,26',2021-01,0.01
State,Minnesota,27',2021-01,0.01
State,Mississippi,28',2021-01,0.02
State,Missouri,29',2021-01,0.01
State,Montana,30',2021-01,0.01
State,Nebraska,31',2021-01,0.01
State,Nevada,32',2021-01,0.01
State,New Hampshire,33',2021-01,0.01
State,New Jersey,34',2021-01,0.01
State,New Mexico,35',2021-01,0.01
State,New York,36',2021-01,0.01
State,North Carolina,37',2021-01,0.01
State,North Dakota,38',2021-01,0.01
State,Ohio,39',2021-01,0.01
State,Oklahoma,40',2021-01,0.01
State,Oregon,41',2021-01,0.00
State,Pennsylvania,42',2021-01,0.01
State,Rhode Island,44',2021-01,0.01
State,South Carolina,45',2021-01,0.01
State,South Dakota,46',2021-01,0.01
State,Tennessee,47',2021-01,0.01
State,Texas,48',2021-01,0.01
State,Utah,49',2021-01,0.01
State,Vermont,50',2021-01,0.01
State,Virginia,51',2021-01,0.01
State,Washington,53',2021-01,0.01
State,West Virginia,54',2021-01,0.02
State,Wisconsin,55',2021-01,0.01
State,Wyoming,56',2021-01,0.01
National,United States,-----,2021-02,0.01
State,Alabama,01',2021-02,0.01
State,Alaska,02',2021-02,0.01
State,Arizona,04',2021-02,0.01
State,Arkansas,05',2021-02,0.01
State,California,06',2021-02,0.00
State,Colorado,08',2021-02,0.01
State,Connecticut,09',2021-02,0.01
State,Delaware,10',2021-02,0.01
State,District of Columbia,11',2021-02,0.00
State,Florida,12',2021-02,0.01
State,Georgia,13',2021-02,0.01
State,Hawaii,15',2021-02,0.00
State,Idaho,16',2021-02,0.01
State,Illinois,17',2021-02,0.01
State,Indiana,18',2021-02,0.01
State,Iowa,19',2021-02,0.01
State,Kansas,20',2021-02,0.01
State,Kentucky,21',2021-02,0.01
State,Louisiana,22',2021-02,0.01
State,Maine,23',2021-02,0.01
State,Maryland,24',2021-02,0.01
State,Massachusetts,25',2021-02,0.01
State,Michigan,26',2021-02,0.01
State,Minnesota,27',2021-02,0.01
State,Mississippi,28',2021-02,0.02
State,Missouri,29',2021-02,0.01
State,Montana,30',2021-02,0.01
State,Nebraska,31',2021-02,0.01
State,Nevada,32',2021-02,0.01
State,New Hampshire,33',2021-02,0.01
State,New Jersey,34',2021-02,0.01
State,New Mexico,35',2021-02,0.01
State,New York,36',2021-02,0.01
State,North Carolina,37',2021-02,0.01
State,North Dakota,38',2021-02,0.01
State,Ohio,39',2021-02,0.01
State,Oklahoma,40',2021-02,0.01
State,Oregon,41',2021-02,0.00
State,Pennsylvania,42',2021-02,0.01
State,Rhode Island,44',2021-02,0.01
State,South Carolina,45',2021-02,0.01
State,South Dakota,46',2021-02,0.01
State,Tennessee,47',2021-02,0.01
State,Texas,48',2021-02,0.01
State,Utah,49',2021-02,0.01
State,Vermont,50',2021-02,0.01
State,Virginia,51',2021-02,0.01
State,Washington,53',2021-02,0.00
State,West Virginia,54',2021-02,0.01
State,Wisconsin,55',2021-02,0.01
State,Wyoming,56',2021-02,0.01
National,United States,-----,2021-03,0.01
State,Alabama,01',2021-03,0.01
State,Alaska,02',2021-03,0.01
State,Arizona,04',2021-03,0.01
State,Arkansas,05',2021-03,0.01
State,California,06',2021-03,0.01
State,Colorado,08',2021-03,0.01
State,Connecticut,09',2021-03,0.01
State,Delaware,10',2021-03,0.01
State,District of Columbia,11',2021-03,0.01
State,Florida,12',2021-03,0.01
State,Georgia,13',2021-03,0.01
State,Hawaii,15',2021-03,0.00
State,Idaho,16',2021-03,0.01
State,Illinois,17',2021-03,0.01
State,Indiana,18',2021-03,0.01
State,Iowa,19',2021-03,0.01
State,Kansas,20',2021-03,0.01
State,Kentucky,21',2021-03,0.01
State,Louisiana,22',2021-03,0.01
State,Maine,23',2021-03,0.01
State,Maryland,24',2021-03,0.01
State,Massachusetts,25',2021-03,0.01
State,Michigan,26',2021-03,0.01
State,Minnesota,27',2021-03,0.01
State,Mississippi,28',2021-03,0.02
State,Missouri,29',2021-03,0.01
State,Montana,30',2021-03,0.01
State,Nebraska,31',2021-03,0.01
State,Nevada,32',2021-03,0.01
State,New Hampshire,33',2021-03,0.01
State,New Jersey,34',2021-03,0.01
State,New Mexico,35',2021-03,0.01
State,New York,36',2021-03,0.01
State,North Carolina,37',2021-03,0.01
State,North Dakota,38',2021-03,0.01
State,Ohio,39',2021-03,0.01
State,Oklahoma,40',2021-03,0.01
State,Oregon,41',2021-03,0.00
State,Pennsylvania,42',2021-03,0.01
State,Rhode Island,44',2021-03,0.01
State,South Carolina,45',2021-03,0.01
State,South Dakota,46',2021-03,0.01
State,Tennessee,47',2021-03,0.01
State,Texas,48',2021-03,0.01
State,Utah,49',2021-03,0.01
State,Vermont,50',2021-03,0.01
State,Virginia,51',2021-03,0.01
State,Washington,53',2021-03,0.00
State,West Virginia,54',2021-03,0.02
State,Wisconsin,55',2021-03,0.01
State,Wyoming,56',2021-03,0.01
National,United States,-----,2021-04,0.01
State,Alabama,01',2021-04,0.01
State,Alaska,02',2021-04,0.01
State,Arizona,04',2021-04,0.01
State,Arkansas,05',2021-04,0.01
State,California,06',2021-04,0.00
State,Colorado,08',2021-04,0.00
State,Connecticut,09',2021-04,0.01
State,Delaware,10',2021-04,0.01
State,District of Columbia,11',2021-04,0.00
State,Florida,12',2021-04,0.01
State,Georgia,13',2021-04,0.01
State,Hawaii,15',2021-04,0.00
State,Idaho,16',2021-04,0.00
State,Illinois,17',2021-04,0.01
State,Indiana,18',2021-04,0.01
State,Iowa,19',2021-04,0.01
State,Kansas,20',2021-04,0.01
State,Kentucky,21',2021-04,0.01
State,Louisiana,22',2021-04,0.01
State,Maine,23',2021-04,0.01
State,Maryland,24',2021-04,0.01
State,Massachusetts,25',2021-04,0.01
State,Michigan,26',2021-04,0.01
State,Minnesota,27',2021-04,0.00
State,Mississippi,28',2021-04,0.01
State,Missouri,29',2021-04,0.01
State,Montana,30',2021-04,0.00
State,Nebraska,31',2021-04,0.01
State,Nevada,32',2021-04,0.00
State,New Hampshire,33',2021-04,0.01
State,New Jersey,34',2021-04,0.01
State,New Mexico,35',2021-04,0.01
State,New York,36',2021-04,0.01
State,North Carolina,37',2021-04,0.01
State,North Dakota,38',2021-04,0.01
State,Ohio,39',2021-04,0.01
State,Oklahoma,40',2021-04,0.01
State,Oregon,41',2021-04,0.00
State,Pennsylvania,42',2021-04,0.01
State,Rhode Island,44',2021-04,0.00
State,South Carolina,45',2021-04,0.01
State,South Dakota,46',2021-04,0.00
State,Tennessee,47',2021-04,0.01
State,Texas,48',2021-04,0.01
State,Utah,49',2021-04,0.00
State,Vermont,50',2021-04,0.01
State,Virginia,51',2021-04,0.01
State,Washington,53',2021-04,0.00
State,West Virginia,54',2021-04,0.01
State,Wisconsin,55',2021-04,0.00
State,Wyoming,56',2021-04,0.01
National,United States,-----,2021-05,0.01
State,Alabama,01',2021-05,0.01
State,Alaska,02',2021-05,0.01
State,Arizona,04',2021-05,0.01
State,Arkansas,05',2021-05,0.01
State,California,06',2021-05,0.00
State,Colorado,08',2021-05,0.01
State,Connecticut,09',2021-05,0.01
State,Delaware,10',2021-05,0.01
State,District of Columbia,11',2021-05,0.01
State,Florida,12',2021-05,0.01
State,Georgia,13',2021-05,0.01
State,Hawaii,15',2021-05,0.00
State,Idaho,16',2021-05,0.01
State,Illinois,17',2021-05,0.01
State,Indiana,18',2021-05,0.01
State,Iowa,19',2021-05,0.01
State,Kansas,20',2021-05,0.01
State,Kentucky,21',2021-05,0.01
State,Louisiana,22',2021-05,0.01
State,Maine,23',2021-05,0.01
State,Maryland,24',2021-05,0.01
State,Massachusetts,25',2021-05,0.01
State,Michigan,26',2021-05,0.01
State,Minnesota,27',2021-05,0.01
State,Mississippi,28',2021-05,0.02
State,Missouri,29',2021-05,0.01
State,Montana,30',2021-05,0.00
State,Nebraska,31',2021-05,0.01
State,Nevada,32',2021-05,0.00
State,New Hampshire,33',2021-05,0.01
State,New Jersey,34',2021-05,0.01
State,New Mexico,35',2021-05,0.01
State,New York,36',2021-05,0.01
State,North Carolina,37',2021-05,0.01
State,North Dakota,38',2021-05,0.01
State,Ohio,39',2021-05,0.01
State,Oklahoma,40',2021-05,0.01
State,Oregon,41',2021-05,0.00
State,Pennsylvania,42',2021-05,0.01
State,Rhode Island,44',2021-05,0.01
State,South Carolina,45',2021-05,0.01
State,South Dakota,46',2021-05,0.01
State,Tennessee,47',2021-05,0.01
State,Texas,48',2021-05,0.01
State,Utah,49',2021-05,0.01
State,Vermont,50',2021-05,0.01
State,Virginia,51',2021-05,0.01
State,Washington,53',2021-05,0.00
State,West Virginia,54',2021-05,0.01
State,Wisconsin,55',2021-05,0.01
State,Wyoming,56',2021-05,0.01
National,United States,-----,2021-06,0.01
State,Alabama,01',2021-06,0.01
State,Alaska,02',2021-06,0.01
State,Arizona,04',2021-06,0.01
State,Arkansas,05',2021-06,0.01
State,California,06',2021-06,0.00
State,Colorado,08',2021-06,0.01
State,Connecticut,09',2021-06,0.01
State,Delaware,10',2021-06,0.01
State,District of Columbia,11',2021-06,0.00
State,Florida,12',2021-06,0.01
State,Georgia,13',2021-06,0.01
State,Hawaii,15',2021-06,0.00
State,Idaho,16',2021-06,0.01
State,Illinois,17',2021-06,0.01
State,Indiana,18',2021-06,0.01
State,Iowa,19',2021-06,0.01
State,Kansas,20',2021-06,0.01
State,Kentucky,21',2021-06,0.01
State,Louisiana,22',2021-06,0.01
State,Maine,23',2021-06,0.01
State,Maryland,24',2021-06,0.01
State,Massachusetts,25',2021-06,0.01
State,Michigan,26',2021-06,0.01
State,Minnesota,27',2021-06,0.00
State,Mississippi,28',2021-06,0.02
State,Missouri,29',2021-06,0.01
State,Montana,30',2021-06,0.00
State,Nebraska,31',2021-06,0.01
State,Nevada,32',2021-06,0.00
State,New Hampshire,33',2021-06,0.01
State,New Jersey,34',2021-06,0.01
State,New Mexico,35',2021-06,0.01
State,New York,36',2021-06,0.01
State,North Carolina,37',2021-06,0.01
State,North Dakota,38',2021-06,0.01
State,Ohio,39',2021-06,0.01
State,Oklahoma,40',2021-06,0.01
State,Oregon,41',2021-06,0.00
State,Pennsylvania,42',2021-06,0.01
State,Rhode Island,44',2021-06,0.01
State,South Carolina,45',2021-06,0.01
State,South Dakota,46',2021-06,0.00
State,Tennessee,47',2021-06,0.01
State,Texas,48',2021-06,0.01
State,Utah,49',2021-06,0.01
State,Vermont,50',2021-06,0.01
State,Virginia,51',2021-06,0.01
State,Washington,53',2021-06,0.00
State,West Virginia,54',2021-06,0.01
State,Wisconsin,55',2021-06,0.01
State,Wyoming,56',2021-06,0.01
National,United States,-----,2021-07,0.01
State,Alabama,01',2021-07,0.01
State,Alaska,02',2021-07,0.01
State,Arizona,04',2021-07,0.01
State,Arkansas,05',2021-07,0.01
State,California,06',2021-07,0.01
State,Colorado,08',2021-07,0.01
State,Connecticut,09',2021-07,0.01
State,Delaware,10',2021-07,0.01
State,District of Columbia,11',2021-07,0.01
State,Florida,12',2021-07,0.01
State,Georgia,13',2021-07,0.01
State,Hawaii,15',2021-07,0.00
State,Idaho,16',2021-07,0.01
State,Illinois,17',2021-07,0.01
State,Indiana,18',2021-07,0.01
State,Iowa,19',2021-07,0.01
State,Kansas,20',2021-07,0.01
State,Kentucky,21',2021-07,0.01
State,Louisiana,22',2021-07,0.01
State,Maine,23',2021-07,0.01
State,Maryland,24',2021-07,0.01
State,Massachusetts,25',2021-07,0.01
State,Michigan,26',2021-07,0.01
State,Minnesota,27',2021-07,0.01
State,Mississippi,28',2021-07,0.02
State,Missouri,29',2021-07,0.01
State,Montana,30',2021-07,0.00
State,Nebraska,31',2021-07,0.01
State,Nevada,32',2021-07,0.01
State,New Hampshire,33',2021-07,0.01
State,New Jersey,34',2021-07,0.01
State,New Mexico,35',2021-07,0.01
State,New York,36',2021-07,0.01
State,North Carolina,37',2021-07,0.01
State,North Dakota,38',2021-07,0.01
State,Ohio,39',2021-07,0.01
State,Oklahoma,40',2021-07,0.01
State,Oregon,41',2021-07,0.00
State,Pennsylvania,42',2021-07,0.01
State,Rhode Island,44',2021-07,0.01
State,South Carolina,45',2021-07,0.01
State,South Dakota,46',2021-07,0.01
State,Tennessee,47',2021-07,0.01
State,Texas,48',2021-07,0.01
State,Utah,49',2021-07,0.01
State,Vermont,50',2021-07,0.01
State,Virginia,51',2021-07,0.01
State,Washington,53',2021-07,0.00
State,West Virginia,54',2021-07,0.02
State,Wisconsin,55',2021-07,0.01
State,Wyoming,56',2021-07,0.01
National,United States,-----,2021-08,0.01
State,Alabama,01',2021-08,0.01
State,Alaska,02',2021-08,0.01
State,Arizona,04',2021-08,0.01
State,Arkansas,05',2021-08,0.01
State,California,06',2021-08,0.01
State,Colorado,08',2021-08,0.01
State,Connecticut,09',2021-08,0.01
State,Delaware,10',2021-08,0.01
State,District of Columbia,11',2021-08,0.01
State,Florida,12',2021-08,0.01
State,Georgia,13',2021-08,0.01
State,Hawaii,15',2021-08,0.01
State,Idaho,16',2021-08,0.01
State,Illinois,17',2021-08,0.01
State,Indiana,18',2021-08,0.01
State,Iowa,19',2021-08,0.01
State,Kansas,20',2021-08,0.01
State,Kentucky,21',2021-08,0.01
State,Louisiana,22',2021-08,0.01
State,Maine,23',2021-08,0.01
State,Maryland,24',2021-08,0.01
State,Massachusetts,25',2021-08,0.01
State,Michigan,26',2021-08,0.01
State,Minnesota,27',2021-08,0.01
State,Mississippi,28',2021-08,0.02
